__slezsko_NN_1	14257
00284409	4247
__ramble_NN_1	4247
05064722	37577
__lobularity_NN_1	37577
01364587	20541
__family_bacteroidaceae_NN_1	20541
02169497	2813
__leaf_beetle_NN_1	2813
15203565	24428
__school_year_NN_1	24428
10368113	10261
__papal_nuncio_NN_1	10261
03912664	5567
__talwin_NN_1	5567
05998356	5204
__allometry_NN_1	5204
05303232	16036
__uterine_cervix_NN_1	16036
08564307	39086
__midwestern_united_states_NN_1	39086
01455754	17384
__run_up_VB_2	17384
06439712	20802
__obadiah_NN_2	20802
14170772	7501
__hemophilia_a_NN_1	7501
01591490	19780
__paridae_NN_1	19780
01986538	5156
__family_crangonidae_NN_1	5156
00558963	14897
__excite_VB_8	14897
00853487	26182
__surgical_contraception_NN_1	26182
09194357	16754
__the_alps_NN_1	16754
01152033	39056
__privatization_NN_1	39056
01310249	11625
__spade_VB_1	11625
14691822	11002
__propellent_NN_1	11002
02049299	39377
__podicipitiformes_NN_1	39377
02432704	8875
__odocoileus_hemionus_columbianus_NN_1	8875
07122730	29538
__noise_NN_4	29538
00746479	18198
__fate_VB_1	18198
10135953	27257
__no-account_NN_1	27257
10644839	40181
__staff_officer_NN_1	40181
00644839	25232
__credible_JJ_1	25232
04478657	32517
__trench_NN_1	32517
05611302	17059
__psyche_NN_1	17059
07425011	27685
__mutation_NN_2	27685
08970445	20133
__rabat_NN_1	20133
04340750	5760
__strongbox_NN_1	5760
11157580	1267
__robert_nesta_marley_NN_1	1267
09029457	30808
__sudan_NN_1	30808
02483564	32740
__symphalangus_NN_1	32740
02639786	13708
__psephurus_NN_1	13708
11065345	21715
__victor_hugo_NN_1	21715
14176895	13034
__mycosis_NN_1	13034
10286855	39039
__maltster_NN_1	39039
09605289	38868
__grownup_NN_1	38868
08722844	34589
__manchuria_NN_1	34589
12573256	26955
__bush_pea_NN_1	26955
12844939	22416
__flame_nettle_NN_1	22416
05388805	20876
__ticker_NN_1	20876
14705718	35441
__sealer_NN_1	35441
12349916	18360
__rhexia_NN_1	18360
10080337	29906
__fastener_NN_1	29906
02077148	39861
__spread_out_VB_4	39861
00936465	26716
__confide_VB_1	26716
10511069	24965
__receptionist_NN_1	24965
00560293	37399
__rushing_NN_1	37399
01543272	31341
__vidua_NN_1	31341
02250653	24884
__pseudococcus_NN_1	24884
05545047	24576
__sutura_sagittalis_NN_1	24576
00793785	32920
__tempt_VB_1	32920
10071557	35595
__existentialist_philosopher_NN_1	35595
00952182	40325
__voice_VB_2	40325
04904664	2470
__discomposure_NN_2	2470
11348812	6665
__trevino_NN_1	6665
09700823	17772
__salvadorian_NN_1	17772
03792048	18777
__mound_NN_4	18777
00642379	38814
__polite_JJ_3	38814
05749619	29903
__taste_NN_3	29903
10237069	18398
__kinswoman_NN_1	18398
09392162	15189
__pillars_of_hercules_NN_1	15189
12061614	5940
__epidendrum_venosum_NN_1	5940
01677989	22680
__tinsel_VB_2	22680
02977058	12521
__cash_machine_NN_1	12521
09903501	32476
__violoncellist_NN_1	32476
04921900	40581
__training_NN_2	40581
07426893	2561
__retrogression_NN_1	2561
10050432	40858
__elevator_operator_NN_1	40858
00283090	33837
__dye_VB_1	33837
07150850	37099
__arbitration_NN_1	37099
09810166	30200
__comer_NN_2	30200
03912328	34917
__peritrate_NN_1	34917
00589217	9762
__attorneyship_NN_1	9762
12078954	34373
__pleione_NN_1	34373
09365288	16379
__nanga_parbat_NN_1	16379
12027538	5919
__salsify_NN_1	5919
03042490	18632
__cliff_dwelling_NN_1	18632
09545000	38720
__houri_NN_2	38720
03421768	603
__gas_shell_NN_1	603
06350127	14302
__tachygraphy_NN_1	14302
13874384	33146
__arc_NN_2	33146
02729837	3913
__appliance_NN_2	3913
14480065	8725
__phase_NN_2	8725
12002651	39266
__winter_heliotrope_NN_1	39266
08569591	36022
__fault_line_NN_1	36022
02777734	36682
__balcony_NN_2	36682
00869583	11636
__operation_NN_10	11636
09476521	32680
__weakener_NN_1	32680
08720280	25450
__ndjamena_NN_1	25450
13786960	36878
__trigonometric_function_NN_1	36878
07569873	10917
__soybean_meal_NN_1	10917
01679254	14106
__bedizen_VB_1	14106
02523351	32833
__pass_VB_9	32833
00135578	20910
__demythologize_VB_1	20910
09543353	10795
__the_tempter_NN_1	10795
09830194	8120
__back_NN_4	8120
13231436	23130
__genus_armillaria_NN_1	23130
06946823	23513
__west_germanic_language_NN_1	23513
13064247	6997
__genus_cronartium_NN_1	6997
12317296	17761
__ironwood_tree_NN_2	17761
08288753	38757
__subculture_NN_1	38757
00291004	15450
__countermarch_NN_1	15450
15266265	8874
__presidential_term_NN_1	8874
02932891	8552
__pleasure_craft_NN_1	8552
05527085	39498
__prepuce_NN_1	39498
01421164	798
__cryptophyceae_NN_1	798
12759120	28532
__genus_anacardium_NN_1	28532
01412759	32823
__clout_VB_1	32823
00550242	18775
__panto_NN_1	18775
00059019	3548
__have_a_bun_in_the_oven_VB_1	3548
02258065	24658
__philaenus_NN_1	24658
04059157	30385
__ready-to-wear_NN_1	30385
14543931	20179
__vulnerability_NN_1	20179
02214972	35423
__superfamily_sphecoidea_NN_1	35423
08539717	17704
__urban_sprawl_NN_1	17704
07957193	17422
__long_suit_NN_1	17422
00314469	34333
__seafaring_NN_1	34333
08780881	23178
__hellenic_republic_NN_1	23178
01437805	24787
__order_cypriniformes_NN_1	24787
09361816	6424
__mount_carmel_NN_1	6424
12662223	19197
__genus_chiococca_NN_1	19197
08372847	40447
__twelve_tribes_of_israel_NN_1	40447
01954516	37187
__solenogaster_NN_1	37187
13742840	28798
__monas_NN_1	28798
01769843	11419
__persuasive_JJ_1	11419
01128193	14899
__protect_VB_1	14899
05367341	21440
__vena_facialis_NN_1	21440
12874429	22038
__sesame_family_NN_1	22038
06311852	3783
__possessive_case_NN_1	3783
08821187	22900
__acadia_NN_1	22900
03896233	30285
__passenger_train_NN_1	30285
01454702	10079
__gasterosteidae_NN_1	10079
02978205	40932
__casque_NN_1	40932
03666362	12657
__light-emitting_diode_NN_1	12657
14367341	32967
__elephantiasis_NN_1	32967
08564739	9634
__pacific_northwest_NN_1	9634
11727976	1115
__genus_caltha_NN_1	1115
02454657	17632
__genus_dasypus_NN_1	17632
14548343	22956
__impairment_NN_3	22956
03338009	36470
__filler_NN_5	36470
11643506	34784
__sandarac_NN_1	34784
08750822	10628
__santiago_de_cuba_NN_1	10628
10820163	1975
__mark_antony_NN_1	1975
08304135	26859
__hanseatic_league_NN_1	26859
10384496	28553
__orphan_NN_2	28553
03539875	3243
__hosepipe_NN_1	3243
09292751	37072
__great_lakes_NN_1	37072
01570969	1488
__paradisaeidae_NN_1	1488
14671587	33858
__cinnabar_NN_1	33858
08728882	21292
__tientsin_NN_1	21292
11876803	11479
__broccoli_NN_1	11479
03055670	16510
__four-in-hand_NN_2	16510
01064696	9544
__unspell_VB_1	9544
08035233	5858
__nestor_paz_zamora_commission_NN_1	5858
01950502	26179
__barge_VB_2	26179
12627347	36786
__crataegus_crus-galli_NN_1	36786
07524529	28053
__fear_NN_2	28053
08510456	11926
__provenience_NN_1	11926
08214470	28421
__platoon_NN_1	28421
09146813	32929
__waco_NN_1	32929
04438742	22163
__timolol_NN_1	22163
08401248	39913
__subdivision_NN_3	39913
02056873	37148
__spheniscus_NN_1	37148
03455488	25441
__tombstone_NN_1	25441
13829047	22189
__perpendicularity_NN_1	22189
03031422	20323
__pocket_lighter_NN_1	20323
04847991	27129
__theological_virtue_NN_1	27129
08778597	39075
__fijis_NN_1	39075
10169419	21418
__hellion_NN_1	21418
06609785	26726
__shmegegge_NN_1	26726
06224657	12928
__paganism_NN_1	12928
08285896	23001
__training_college_NN_1	23001
06153186	18619
__taxonomy_NN_2	18619
00925735	8909
__marvel_VB_2	8909
03826945	23718
__nitrous_oxide_NN_1	23718
12854600	21921
__sweet_balm_NN_1	21921
10455619	35654
__portrayer_NN_1	35654
02071974	15636
__seep_VB_1	15636
10365984	18796
__nullifier_NN_1	18796
12560016	13517
__pea_plant_NN_1	13517
12572188	16218
__templetonia_retusa_NN_1	16218
08025835	6572
__islamic_party_of_turkestan_NN_1	6572
01566645	40376
__cackler_NN_2	40376
01825237	12023
__want_VB_1	12023
10353016	25278
__newborn_infant_NN_1	25278
08311687	26784
__privy_council_NN_1	26784
02622408	28919
__lepidocybium_NN_1	28919
00103834	23369
__thrust_NN_3	23369
02683419	29306
__catapultic_JJ_1	29306
01492357	23702
__smooth_dogfish_NN_1	23702
02221820	9684
__slave-making_ant_NN_1	9684
02969323	25872
__carriageway_NN_1	25872
09442838	34499
__splinter_NN_1	34499
01121855	12808
__remuneration_NN_2	12808
02702830	9036
__suit_VB_1	9036
11641963	30656
__taxodium_distichum_NN_1	30656
13486115	37019
__gametogenesis_NN_1	37019
05625465	19887
__vision_NN_4	19887
03103128	18348
__engine_cooling_system_NN_1	18348
02973017	21086
__magazine_NN_6	21086
11632794	32545
__genus_athrotaxis_NN_1	32545
15203229	34466
__schooltime_NN_1	34466
10676682	38550
__supernumerary_NN_1	38550
00402539	18028
__perplex_VB_2	18028
01856553	37153
__greylag_goose_NN_1	37153
12957467	16066
__marsilea_NN_1	16066
03954731	39958
__woodworking_plane_NN_1	39958
10541229	19680
__swayer_NN_1	19680
12669803	9220
__psychotria_capensis_NN_1	9220
02353529	13245
__geomyidae_NN_1	13245
07803895	9945
__stodge_NN_1	9945
00591725	18627
__deanship_NN_1	18627
10226556	30192
__steamroller_NN_1	30192
02680754	4868
__adjustable_wrench_NN_1	4868
10661732	26245
__straw_boss_NN_1	26245
12651821	6128
__fruit_tree_NN_1	6128
15222012	491
__summer_solstice_NN_1	491
07362075	21481
__surcease_NN_1	21481
02856109	23867
__blueprint_NN_2	23867
10352299	26337
__neighbour_NN_1	26337
03069567	1641
__showpiece_NN_1	1641
02502085	13419
__order_dermoptera_NN_1	13419
00739662	25220
__relegate_VB_4	25220
01750027	21241
__genus_acanthophis_NN_1	21241
07602454	10550
__chocolate_candy_NN_1	10550
02880008	25224
__stem_NN_5	25224
00944449	37265
__extensile_JJ_1	37265
08208560	36960
__team_NN_1	36960
03747508	27210
__mephobarbital_NN_1	27210
00842281	28326
__pinch_NN_5	28326
00967993	10847
__bw_defense_NN_1	10847
11178161	34128
__michelangelo_buonarroti_NN_1	34128
07487695	9674
__sexual_urge_NN_1	9674
06827219	8950
__boldface_NN_1	8950
00947128	24119
__utilization_NN_1	24119
00502085	21675
__nazify_VB_1	21675
00527367	31038
__conventionalize_VB_1	31038
01157384	36372
__rearmament_NN_1	36372
07029247	27223
__theme_NN_3	27223
03830111	17925
__norinyl_NN_1	17925
10261388	11681
__lighterman_NN_1	11681
07014854	13418
__explosion_NN_6	13418
01663443	34535
__throw_VB_12	34535
07994331	33031
__herd_NN_1	33031
01488555	37766
__surcharge_VB_6	37766
08786855	39373
__delphi_NN_1	39373
04092168	28410
__rigout_NN_1	28410
00867231	36133
__sign_VB_8	36133
10613505	17035
__small_person_NN_1	17035
09572425	19453
__titan_NN_2	19453
02302620	36683
__wild_wilkworm_NN_1	36683
02153959	38303
__hoof_NN_1	38303
10131268	9707
__girondist_NN_1	9707
01178415	39852
__boston_tea_party_NN_1	39852
02575723	24407
__trick_VB_1	24407
13468094	28864
__dissolving_NN_1	28864
04033287	33632
__queen_NN_8	33632
01283185	33319
__lake_trasimenus_NN_1	33319
05403149	11692
__serum_NN_1	11692
13984613	25842
__shadowiness_NN_1	25842
08731953	22247
__french_indochina_NN_1	22247
02527085	39069
__compass_VB_1	39069
11859981	40330
__lewisia_NN_1	40330
06477371	16575
__identity_card_NN_1	16575
07165086	2894
__tender_NN_3	2894
01801088	20767
__scrub_fowl_NN_1	20767
08751317	8313
__hispaniola_NN_1	8313
08000304	14613
__range_of_a_function_NN_1	14613
08124649	19117
__center_for_disease_control_and_prevention_NN_1	19117
08784905	22108
__isole_egadi_NN_1	22108
01726960	5208
__family_colubridae_NN_1	5208
06872122	2828
__singing_voice_NN_1	2828
07520612	11158
__terror_NN_1	11158
13465530	30993
__diffusion_NN_1	30993
13053816	32415
__genus_fomes_NN_1	32415
05295381	23925
__ligament_NN_1	23925
00521641	8335
__blue_VB_1	8335
02677028	39320
__acrylic_NN_4	39320
07812913	23157
__wintergreen_oil_NN_1	23157
01906749	25859
__sponge_NN_4	25859
12812235	34756
__acanthus_NN_1	34756
01908287	40723
__coelenterate_family_NN_1	40723
08548733	39968
__department_NN_2	39968
12875861	18465
__sweet_unicorn_plant_NN_1	18465
00081725	10450
__heal_VB_3	10450
12107489	33361
__genus_alopecurus_NN_1	33361
10350220	19657
__nazi_NN_1	19657
04588739	5129
__window_NN_8	5129
09044862	31986
__usa_NN_1	31986
02435689	432
__tragulidae_NN_1	432
03249342	35627
__pharmacy_NN_2	35627
08278324	12992
__college_NN_2	12992
01985331	31058
__genus_astacus_NN_1	31058
01555809	33007
__true_flycatcher_NN_1	33007
09748239	36124
__krauthead_NN_1	36124
07383823	37111
__step_NN_7	37111
12508309	5206
__milk_vetch_NN_1	5206
11612018	3556
__swiss_stone_pine_NN_1	3556
02514988	19679
__subclass_crossopterygii_NN_1	19679
08410688	28507
__public_school_NN_2	28507
08729971	31154
__nei_monggol_NN_1	31154
09993901	40596
__woolgatherer_NN_1	40596
05869584	1815
__whole_NN_1	1815
08834916	32245
__northern_territory_NN_1	32245
01105259	36212
__transportation_NN_5	36212
11161412	36784
__virgin_mary_NN_1	36784
00328015	5516
__return_NN_5	5516
10511960	6117
__recorder_NN_3	6117
01833906	15025
__prolapse_VB_1	15025
10067305	33638
__evangelist_NN_2	33638
02800497	10125
__cellar_NN_1	10125
11390364	19826
__williams_NN_1	19826
00803394	7035
__doubling_NN_2	7035
09947127	28674
__complexifier_NN_1	28674
04514738	11090
__upper_deck_NN_1	11090
01710190	37339
__belly_dance_VB_1	37339
14023997	10456
__arousal_NN_2	10456
01375204	32520
__actinomycete_NN_1	32520
03331599	17265
__fibre_optic_cable_NN_1	17265
13844690	11317
__temporal_relation_NN_1	11317
01053221	27220
__hoot_VB_2	27220
07828275	25590
__lemon_extract_NN_1	25590
07203696	9618
__affirmative_NN_1	9618
02058074	35661
__family_diomedeidae_NN_1	35661
04601159	32053
__workhouse_NN_1	32053
08251303	16740
__conspiracy_NN_3	16740
01608086	39481
__pernis_NN_1	39481
01633578	2773
__megalobatrachus_NN_1	2773
04980920	21572
__body_odour_NN_1	21572
06977434	20776
__ancient_greek_NN_1	20776
10613996	2288
__sweetheart_NN_3	2288
06339416	10442
__title_of_respect_NN_1	10442
08015321	364
__supporters_of_islam_NN_1	364
07931280	28875
__wassail_NN_1	28875
14785325	571
__native_sulphur_NN_1	571
04641153	6960
__obligingness_NN_1	6960
07349532	36248
__rolling_wave_NN_1	36248
09201031	4824
__aperture_NN_2	4824
10337488	18385
__mugwump_NN_2	18385
09747191	19649
__vietnamese_NN_1	19649
01032368	2324
__church_service_NN_1	2324
10543795	30833
__rusher_NN_3	30833
10218989	28695
__jacobite_NN_1	28695
09196103	11731
__heilong_jiang_NN_1	11731
09338453	15082
__river_lethe_NN_1	15082
03474167	40380
__riding_habit_NN_1	40380
05038251	5644
__savagery_NN_1	5644
11598100	25244
__genus_catha_NN_1	25244
02463704	6668
__shrink_from_VB_1	6668
06891022	5790
__presentation_NN_3	5790
03973170	14757
__pocketbook_NN_3	14757
12250180	35885
__white_alder_NN_2	35885
07967982	40328
__race_NN_3	40328
05456945	33075
__gamete_NN_1	33075
12908432	3416
__genus_nierembergia_NN_1	3416
12474167	5289
__solomon's-seal_NN_1	5289
09418484	15890
__sacramento_mountains_NN_1	15890
06743506	12921
__solvent_NN_2	12921
10234867	36325
__king_of_the_germans_NN_1	36325
04027367	33228
__push-button_radio_NN_1	33228
12655869	14298
__raspberry_bush_NN_1	14298
02512922	39954
__nonviolent_JJ_1	39954
10060352	26600
__entrepreneur_NN_1	26600
00311687	18074
__pilgrimage_NN_1	18074
02392282	15183
__genus_rhinoceros_NN_1	15183
14424517	8640
__restoration_NN_4	8640
10741590	19168
__user_NN_1	19168
12253229	16238
__epacris_NN_1	16238
06663940	17993
__dictate_NN_1	17993
01589125	4121
__family_certhiidae_NN_1	4121
14080622	15179
__periodontitis_NN_1	15179
09393108	22519
__pit_NN_1	22519
11374281	19605
__ward_NN_4	19605
09272468	5879
__eliminator_NN_1	5879
02189535	28581
__mayetiola_NN_1	28581
06641924	27394
__stock_market_index_NN_1	27394
11810559	17494
__hernaria_NN_1	17494
12792638	22401
__saxifraga_NN_1	22401
01507175	31564
__bird_genus_NN_1	31564
05129565	8315
__length_NN_4	8315
08946187	39295
__republic_of_ghana_NN_1	39295
00176756	14320
__enucleate_VB_1	14320
00132601	40921
__single_NN_1	40921
08057816	16321
__chain_NN_4	16321
10168584	19262
__inheritor_NN_1	19262
08349916	3008
__central_bank_NN_1	3008
05658603	34419
__smell_NN_4	34419
02450034	38066
__marten_cat_NN_1	38066
12109827	16938
__oat_NN_1	16938
02055658	10841
__sphenisciform_seabird_NN_1	10841
02534352	38876
__salmonidae_NN_1	38876
06380879	14991
__rondel_NN_1	14991
05864177	1281
__variate_NN_1	1281
06743362	6292
__explication_NN_2	6292
01751389	2094
__underplay_VB_1	2094
00604424	19554
__speakership_NN_1	19554
02655135	39965
__be_VB_3	39965
09504135	26604
__supernatural_being_NN_1	26604
06820425	25082
__ascii_character_NN_1	25082
00740342	37256
__culpable_negligence_NN_1	37256
09759311	8249
__schoolman_NN_2	8249
00846021	31015
__shtup_NN_1	31015
08705397	5117
__democratic_and_popular_republic_of_algeria_NN_1	5117
10625285	30483
__sophisticate_NN_1	30483
05650579	16609
__attention_NN_5	16609
00625963	19083
__panel_VB_2	19083
02457586	28274
__megalonychidae_NN_1	28274
00390560	38372
__deaden_VB_1	38372
02499434	19739
__genus_arctocebus_NN_1	19739
12638556	31806
__wild_plum_tree_NN_1	31806
09956387	26172
__connoisseur_NN_1	26172
12710577	32374
__satsuma_tree_NN_1	32374
02340930	18537
__pitymys_pinetorum_NN_1	18537
01456088	16202
__upheave_VB_1	16202
02886599	18097
__bracing_NN_1	18097
07220773	5388
__yarn_NN_1	5388
09609871	30205
__modifier_NN_3	30205
02421374	36318
__unloosen_VB_1	36318
11931918	34837
__aster_NN_1	34837
02495038	8534
__detain_VB_1	8534
00593219	2142
__headship_NN_1	2142
05681117	23233
__sleeping_NN_1	23233
09267490	29770
__discard_NN_1	29770
13356112	16209
__pecuniary_resource_NN_1	16209
09017005	34368
__odessa_NN_1	34368
04695102	14073
__inkblot_NN_1	14073
00262792	9690
__courageous_JJ_1	9690
01407465	11725
__illegitimate_JJ_2	11725
00183505	24048
__voting_NN_1	24048
10438042	23903
__plaiter_NN_1	23903
01867697	18510
__somersault_VB_1	18510
07902336	492
__ardent_spirits_NN_1	492
05136150	24029
__width_NN_1	24029
06824757	20080
__small_letter_NN_1	20080
00646332	10168
__urinalysis_NN_1	10168
12822650	21714
__symphytum_NN_1	21714
00063557	473
__inflame_VB_5	473
09773245	27870
__resister_NN_2	27870
05560787	37089
__leg_NN_1	37089
11744583	3668
__plant_family_NN_1	3668
01266491	3517
__promulgation_NN_3	3517
01744082	3365
__scale_VB_2	3365
01413744	20479
__rhodophyceae_NN_1	20479
11402463	37788
__yeats_NN_1	37788
10569179	26049
__second-rater_NN_1	26049
07341860	23452
__pass_NN_10	23452
09776261	2427
__affiant_NN_1	2427
00100905	28390
__warm_up_VB_4	28390
07257815	6540
__stake_NN_2	6540
11956208	37998
__genus_conyza_NN_1	37998
12059479	33202
__genus_disa_NN_1	33202
12300441	8877
__order_oleales_NN_1	8877
07410207	31479
__smash_NN_1	31479
14976448	9440
__wadding_NN_1	9440
03160309	13109
__dyke_NN_2	13109
06346681	31624
__credit_NN_8	31624
13329047	38719
__tax_write-off_NN_1	38719
12457091	31470
__lemon_lily_NN_1	31470
04336645	30673
__stretch_NN_3	30673
03314378	39327
__face_mask_NN_1	39327
01830042	38135
__upupa_epops_NN_1	38135
01013367	25230
__stress_VB_1	25230
00060063	34929
__abort_VB_2	34929
02607455	16415
__medical_JJ_3	16415
05554189	29805
__mammary_gland_NN_1	29805
06768735	39775
__misstatement_NN_1	39775
08405490	34582
__posse_comitatus_NN_1	34582
10550673	37583
__st._nick_NN_1	37583
02432867	11880
__genus_alces_NN_1	11880
02507863	8834
__procyon_NN_2	8834
02291391	30420
__tineidae_NN_1	30420
03556811	10712
__scooter_NN_4	10712
02630052	19508
__istiophoridae_NN_1	19508
01385017	32590
__entozoon_NN_1	32590
04434932	155
__tights_NN_1	155
03456665	26709
__topcoat_NN_1	26709
09062585	5362
__berkeley_NN_2	5362
09880427	12620
__bureaucrat_NN_1	12620
12453186	34339
__snake's_head_fritillary_NN_1	34339
09753204	10182
__scorpion_NN_1	10182
04987620	8936
__tone_NN_3	8936
00407458	20130
__fix_VB_7	20130
03471030	1712
__gusher_NN_1	1712
01655763	31158
__frame_up_VB_1	31158
09547353	35500
__flying_dutchman_NN_1	35500
02804590	1585
__suburban_JJ_1	1585
02299269	9847
__subscribe_VB_4	9847
12629523	32676
__genus_eriobotrya_NN_1	32676
01143838	20217
__track_down_VB_1	20217
09095751	23868
__hub_of_the_universe_NN_1	23868
09860415	7883
__blogger_NN_1	7883
05233100	38932
__gonion_NN_1	38932
00238022	28018
__unveiling_NN_2	28018
07988857	24930
__mates_NN_1	24930
12847749	27140
__hedeoma_NN_1	27140
00652622	27876
__catalogue_VB_1	27876
15239292	25262
__season_NN_3	25262
10480253	29433
__professional_person_NN_1	29433
01962223	23869
__family_anomiidae_NN_1	23869
06893285	8053
__premiere_NN_1	8053
04012084	18293
__propeller_plane_NN_1	18293
05725269	31182
__twinge_NN_2	31182
12618942	12874
__rosales_NN_1	12874
05504532	33573
__autonomic_nervous_system_NN_1	33573
02101108	31483
__spaniel_NN_1	31483
07518132	22239
__ill_temper_NN_1	22239
06469377	13787
__review_NN_7	13787
02126022	28379
__stink_up_VB_1	28379
08983105	7301
__warszawa_NN_1	7301
09984298	8553
__steward_NN_5	8553
09777353	26559
__agent_NN_2	26559
02317983	19758
__subclass_euryalida_NN_1	19758
08855763	37744
__governador_valadares_NN_1	37744
01835769	9912
__european_nightjar_NN_1	9912
12936333	26819
__genus_coriandrum_NN_1	26819
01068773	26703
__abstinence_NN_2	26703
12600417	30989
__polygonales_NN_1	30989
10661216	17337
__stranger_NN_2	17337
09513902	8856
__semitic_deity_NN_1	8856
03417345	33147
__garden_NN_1	33147
10867708	16194
__sir_david_bruce_NN_1	16194
02860415	4943
__spool_NN_1	4943
00611481	18507
__remember_VB_8	18507
03340463	40199
__filter-tipped_cigarette_NN_1	40199
02027226	25051
__huddle_together_VB_1	25051
01495192	19830
__squatinidae_NN_1	19830
01053067	6336
__superposition_NN_4	6336
02848216	80
__blade_NN_9	80
14868564	31278
__filtrate_NN_1	31278
03812119	20280
__shore_station_NN_1	20280
13956488	2851
__verity_NN_1	2851
00052374	37195
__wear_VB_1	37195
10757193	35281
__visitor_NN_1	35281
00730052	32309
__think_of_VB_4	32309
00490722	4603
__step_VB_9	4603
09126305	6747
__tar_heel_state_NN_1	6747
10386071	3495
__ouster_NN_1	3495
04532106	7751
__vestment_NN_1	7751
07668702	260
__pork_NN_1	260
07555863	32663
__solid_food_NN_1	32663
06507941	910
__scorecard_NN_1	910
10974740	9845
__president_ford_NN_1	9845
04316646	22005
__tail_NN_8	22005
06533039	4608
__rico_act_NN_1	4608
02962545	32538
__card_NN_1	32538
00967098	39578
__report_VB_5	39578
01899360	12086
__imprudent_JJ_1	12086
01358023	2967
__stud_VB_2	2967
02704153	1583
__upper_NN_3	1583
01207527	7592
__touch_VB_11	7592
05962414	22724
__gymnosophy_NN_1	22724
05928513	23642
__version_NN_5	23642
05403849	32714
__chyle_NN_1	32714
05308310	38522
__tooth_root_NN_1	38522
07042735	30222
__keen_NN_1	30222
09443453	21414
__spring_NN_3	21414
00435853	27067
__roll_up_VB_1	27067
15153472	18376
__middle_age_NN_1	18376
06928839	28520
__mongolic_language_NN_1	28520
03561657	2099
__overlapping_NN_1	2099
08932568	40298
__paris_NN_1	40298
04280970	18337
__spit_NN_3	18337
13499165	10767
__deflation_NN_1	10767
02773838	35978
__travelling_bag_NN_1	35978
03724417	16903
__masher_NN_2	16903
00355691	30098
__relaxation_NN_7	30098
09038990	5477
__kurdistan_NN_1	5477
13454318	29936
__cultivation_NN_4	29936
03023415	17614
__chlortetracycline_NN_1	17614
09962414	40319
__convert_NN_1	40319
02130524	13023
__look_VB_1	13023
01300508	30426
__ypres_NN_3	30426
08221348	22131
__division_NN_7	22131
00892467	36779
__recognize_VB_7	36779
02653651	11588
__axiomatic_JJ_2	11588
02525703	15604
__rattail_fish_NN_1	15604
14636523	26065
__hahnium_NN_1	26065
08645212	34122
__weald_NN_1	34122
03058726	28217
__coat_of_arms_NN_1	28217
03116767	339
__tabulator_NN_1	339
01331518	25522
__hemstitch_VB_1	25522
02724417	23576
__relate_VB_4	23576
06060845	5774
__pathology_NN_1	5774
04510456	25095
__us_mint_NN_1	25095
01363648	29156
__put_on_VB_7	29156
12132502	1330
__sugarcane_NN_2	1330
04326084	19692
__stone_NN_2	19692
04294879	18246
__stalls_NN_1	18246
00885217	12348
__oblige_VB_2	12348
02699141	29276
__typify_VB_1	29276
10698368	19615
__tv_reporter_NN_1	19615
07047804	31530
__adagio_NN_1	31530
08436562	4752
__trade_NN_5	4752
06416206	11402
__catalogue_NN_2	11402
08921392	20264
__kyushu_NN_1	20264
07575076	17065
__tiffin_NN_1	17065
